"","Notes","state","State.Code","Year","Year.Code","Single.Year.Ages","Single.Year.Ages.Code","Deaths","Population","Crude.Rate"
"383","","Arkansas",5,2002,2002,"4 years",4,11,36139,"Unreliable"
"384","","Arkansas",5,2002,2002,"5 years",5,11,36494,"Unreliable"
"385","","Arkansas",5,2003,2003,"< 1 year",0,327,37155,"880.1"
"386","","Arkansas",5,2003,2003,"1 year",1,27,37040,"72.9"
"387","","Arkansas",5,2003,2003,"2 years",2,21,36898,"56.9"
"388","","Arkansas",5,2003,2003,"3 years",3,12,36857,"Unreliable"
"389","","Arkansas",5,2004,2004,"< 1 year",0,319,37766,"844.7"
"390","","Arkansas",5,2004,2004,"1 year",1,35,37058,"94.4"
"391","","Arkansas",5,2004,2004,"2 years",2,23,37272,"61.7"
"392","","Arkansas",5,2004,2004,"3 years",3,11,37539,"Unreliable"
"393","","Arkansas",5,2004,2004,"5 years",5,12,36684,"Unreliable"
"394","","Arkansas",5,2004,2004,"7 years",7,11,36960,"Unreliable"
"395","","Arkansas",5,2004,2004,"9 years",9,10,36750,"Unreliable"
"396","","Arkansas",5,2005,2005,"< 1 year",0,309,38707,"798.3"
"397","","Arkansas",5,2005,2005,"1 year",1,32,37787,"84.7"
"398","","Arkansas",5,2005,2005,"2 years",2,18,37314,"Unreliable"
"399","","Arkansas",5,2005,2005,"3 years",3,14,38105,"Unreliable"
"400","","Arkansas",5,2005,2005,"5 years",5,13,37525,"Unreliable"
"401","","Arkansas",5,2006,2006,"< 1 year",0,350,39522,"885.6"
"402","","Arkansas",5,2006,2006,"1 year",1,32,38563,"83.0"
"403","","Arkansas",5,2006,2006,"2 years",2,22,37917,"58.0"
"404","","Arkansas",5,2006,2006,"6 years",6,14,37830,"Unreliable"
"405","","Arkansas",5,2007,2007,"< 1 year",0,317,40530,"782.1"
"406","","Arkansas",5,2007,2007,"1 year",1,30,38999,"76.9"
"407","","Arkansas",5,2007,2007,"2 years",2,13,38456,"Unreliable"
"408","","Arkansas",5,2007,2007,"3 years",3,15,38693,"Unreliable"
"409","","Arkansas",5,2007,2007,"4 years",4,14,38263,"Unreliable"
"410","","Arkansas",5,2008,2008,"< 1 year",0,300,40784,"735.6"
"411","","Arkansas",5,2008,2008,"1 year",1,30,39889,"75.2"
"412","","Arkansas",5,2008,2008,"2 years",2,12,38770,"Unreliable"
"413","","Arkansas",5,2008,2008,"3 years",3,19,39178,"Unreliable"
"414","","Arkansas",5,2008,2008,"5 years",5,11,38569,"Unreliable"
"415","","Arkansas",5,2009,2009,"< 1 year",0,307,38962,"787.9"
"416","","Arkansas",5,2009,2009,"1 year",1,27,40114,"67.3"
"417","","Arkansas",5,2009,2009,"2 years",2,16,39884,"Unreliable"
"418","","Arkansas",5,2009,2009,"3 years",3,12,39756,"Unreliable"
"419","","Arkansas",5,2009,2009,"4 years",4,10,39271,"Unreliable"
"420","","Arkansas",5,2009,2009,"5 years",5,10,39236,"Unreliable"
"421","","Arkansas",5,2010,2010,"< 1 year",0,282,38402,"734.3"
"422","","Arkansas",5,2010,2010,"1 year",1,26,38742,"67.1"
"423","","Arkansas",5,2010,2010,"3 years",3,17,40841,"Unreliable"
"424","","Arkansas",5,2010,2010,"4 years",4,11,39654,"Unreliable"
"425","","Arkansas",5,2010,2010,"6 years",6,10,39263,"Unreliable"
"426","","Arkansas",5,2011,2011,"< 1 year",0,286,38025,"752.1"
"427","","Arkansas",5,2011,2011,"1 year",1,31,38583,"80.3"
"428","","Arkansas",5,2012,2012,"< 1 year",0,269,37863,"710.5"
"429","","Arkansas",5,2012,2012,"1 year",1,28,38199,"73.3"
"430","","Arkansas",5,2012,2012,"2 years",2,19,38887,"Unreliable"
"431","","Arkansas",5,2012,2012,"3 years",3,14,38897,"Unreliable"
"432","","Arkansas",5,2012,2012,"6 years",6,13,40091,"Unreliable"
"433","","Arkansas",5,2012,2012,"7 years",7,12,39902,"Unreliable"
"434","","Arkansas",5,2013,2013,"< 1 year",0,288,38310,"751.8"
"435","","Arkansas",5,2013,2013,"1 year",1,27,38871,"69.5"
"436","","Arkansas",5,2013,2013,"2 years",2,12,38666,"Unreliable"
"437","","Arkansas",5,2013,2013,"5 years",5,12,40033,"Unreliable"
"438","","Arkansas",5,2014,2014,"< 1 year",0,290,37936,"764.4"
"439","","Arkansas",5,2014,2014,"1 year",1,15,38151,"Unreliable"
"440","","Arkansas",5,2014,2014,"2 years",2,16,38827,"Unreliable"
"441","","Arkansas",5,2014,2014,"7 years",7,10,40491,"Unreliable"
"442","","Arkansas",5,2015,2015,"< 1 year",0,293,37698,"777.2"
"443","","Arkansas",5,2015,2015,"1 year",1,18,37933,"Unreliable"
"444","","Arkansas",5,2015,2015,"3 years",3,15,38668,"Unreliable"
"445","","Arkansas",5,2015,2015,"5 years",5,14,38333,"Unreliable"
"446","","Arkansas",5,2016,2016,"< 1 year",0,309,37737,"818.8"
"447","","Arkansas",5,2016,2016,"1 year",1,24,38010,"63.1"
"448","","Arkansas",5,2016,2016,"2 years",2,20,38064,"52.5"
"449","","Arkansas",5,2017,2017,"< 1 year",0,307,37966,"808.6"
"450","","Arkansas",5,2017,2017,"1 year",1,22,38520,"57.1"
"451","","Arkansas",5,2017,2017,"2 years",2,13,38756,"Unreliable"
"452","","Arkansas",5,2017,2017,"4 years",4,10,37893,"Unreliable"
"453","","Arkansas",5,2017,2017,"9 years",9,11,40307,"Unreliable"
"454","","California",6,1999,1999,"< 1 year",0,2800,485647,"576.6"
"455","","California",6,1999,1999,"1 year",1,249,486520,"51.2"
"456","","California",6,1999,1999,"2 years",2,169,493413,"34.3"
"457","","California",6,1999,1999,"3 years",3,105,511386,"20.5"
"458","","California",6,1999,1999,"4 years",4,79,535181,"14.8"
"459","","California",6,1999,1999,"5 years",5,85,543726,"15.6"
"460","","California",6,1999,1999,"6 years",6,60,546241,"11.0"
"461","","California",6,1999,1999,"7 years",7,75,560180,"13.4"
"462","","California",6,1999,1999,"8 years",8,71,561244,"12.7"
"463","","California",6,1999,1999,"9 years",9,73,537497,"13.6"
"464","","California",6,1999,1999,"10 years",10,72,518617,"13.9"
"465","","California",6,2000,2000,"< 1 year",0,2894,483143,"599.0"
"466","","California",6,2000,2000,"1 year",1,217,486587,"44.6"
"467","","California",6,2000,2000,"2 years",2,155,489336,"31.7"
"468","","California",6,2000,2000,"3 years",3,111,504490,"22.0"
"469","","California",6,2000,2000,"4 years",4,97,523425,"18.5"
"470","","California",6,2000,2000,"5 years",5,93,531405,"17.5"
"471","","California",6,2000,2000,"6 years",6,78,536382,"14.5"
"472","","California",6,2000,2000,"7 years",7,66,544099,"12.1"
"473","","California",6,2000,2000,"8 years",8,76,553828,"13.7"
"474","","California",6,2000,2000,"9 years",9,59,560166,"10.5"
"475","","California",6,2000,2000,"10 years",10,74,548549,"13.5"
"476","","California",6,2001,2001,"< 1 year",0,2830,524357,"539.7"
"477","","California",6,2001,2001,"1 year",1,217,492051,"44.1"
"478","","California",6,2001,2001,"2 years",2,157,483207,"32.5"
"479","","California",6,2001,2001,"3 years",3,86,489022,"17.6"
"480","","California",6,2001,2001,"4 years",4,85,500661,"17.0"
"481","","California",6,2001,2001,"5 years",5,83,518081,"16.0"
"482","","California",6,2001,2001,"6 years",6,84,528352,"15.9"
"483","","California",6,2001,2001,"7 years",7,67,532773,"12.6"
"484","","California",6,2001,2001,"8 years",8,74,538974,"13.7"
"485","","California",6,2001,2001,"9 years",9,63,552954,"11.4"
"486","","California",6,2001,2001,"10 years",10,77,561366,"13.7"
"487","","California",6,2002,2002,"< 1 year",0,2889,514905,"561.1"
"488","","California",6,2002,2002,"1 year",1,204,520835,"39.2"
"489","","California",6,2002,2002,"2 years",2,134,488196,"27.4"
"490","","California",6,2002,2002,"3 years",3,106,481668,"22.0"
"491","","California",6,2002,2002,"4 years",4,85,486677,"17.5"
"492","","California",6,2002,2002,"5 years",5,93,497152,"18.7"
"493","","California",6,2002,2002,"6 years",6,79,513789,"15.4"
"494","","California",6,2002,2002,"7 years",7,65,526818,"12.3"
"495","","California",6,2002,2002,"8 years",8,67,530856,"12.6"
"496","","California",6,2002,2002,"9 years",9,59,539001,"10.9"
"497","","California",6,2002,2002,"10 years",10,71,561339,"12.6"
"498","","California",6,2003,2003,"< 1 year",0,2820,522195,"540.0"
"499","","California",6,2003,2003,"1 year",1,211,510152,"41.4"
"500","","California",6,2003,2003,"2 years",2,142,517737,"27.4"
"501","","California",6,2003,2003,"3 years",3,122,487499,"25.0"
"502","","California",6,2003,2003,"4 years",4,82,480158,"17.1"
"503","","California",6,2003,2003,"5 years",5,77,483137,"15.9"
"504","","California",6,2003,2003,"6 years",6,72,493764,"14.6"
"505","","California",6,2003,2003,"7 years",7,68,513315,"13.2"
"506","","California",6,2003,2003,"8 years",8,66,525733,"12.6"
"507","","California",6,2003,2003,"9 years",9,72,532559,"13.5"
"508","","California",6,2003,2003,"10 years",10,92,552201,"16.7"
"509","","California",6,2004,2004,"< 1 year",0,2811,520350,"540.2"
"510","","California",6,2004,2004,"1 year",1,221,515645,"42.9"
"511","","California",6,2004,2004,"2 years",2,122,504743,"24.2"
"512","","California",6,2004,2004,"3 years",3,96,516112,"18.6"
"513","","California",6,2004,2004,"4 years",4,85,484915,"17.5"
"514","","California",6,2004,2004,"5 years",5,73,475477,"15.4"
"515","","California",6,2004,2004,"6 years",6,61,478694,"12.7"
"516","","California",6,2004,2004,"7 years",7,49,493391,"9.9"
"517","","California",6,2004,2004,"8 years",8,58,511150,"11.3"
"518","","California",6,2004,2004,"9 years",9,87,527372,"16.5"
"519","","California",6,2004,2004,"10 years",10,58,548566,"10.6"
"520","","California",6,2005,2005,"< 1 year",0,2930,522403,"560.9"
"521","","California",6,2005,2005,"1 year",1,222,512174,"43.3"
"522","","California",6,2005,2005,"2 years",2,158,508173,"31.1"
"523","","California",6,2005,2005,"3 years",3,102,501125,"20.4"
"524","","California",6,2005,2005,"4 years",4,79,511740,"15.4"
"525","","California",6,2005,2005,"5 years",5,58,478069,"12.1"
"526","","California",6,2005,2005,"6 years",6,65,469263,"13.9"
"527","","California",6,2005,2005,"7 years",7,59,477327,"12.4"
"528","","California",6,2005,2005,"8 years",8,70,489988,"14.3"
"529","","California",6,2005,2005,"9 years",9,48,512266,"9.4"
"530","","California",6,2005,2005,"10 years",10,57,545715,"10.4"
"531","","California",6,2006,2006,"< 1 year",0,2835,520189,"545.0"
"532","","California",6,2006,2006,"1 year",1,198,512194,"38.7"
"533","","California",6,2006,2006,"2 years",2,135,505517,"26.7"
"534","","California",6,2006,2006,"3 years",3,100,505313,"19.8"
"535","","California",6,2006,2006,"4 years",4,79,496208,"15.9"
"536","","California",6,2006,2006,"5 years",5,71,503927,"14.1"
"537","","California",6,2006,2006,"6 years",6,54,471031,"11.5"
"538","","California",6,2006,2006,"7 years",7,66,467974,"14.1"
"539","","California",6,2006,2006,"8 years",8,61,474001,"12.9"
"540","","California",6,2006,2006,"9 years",9,57,491441,"11.6"
"541","","California",6,2006,2006,"10 years",10,64,533613,"12.0"
"542","","California",6,2007,2007,"< 1 year",0,2944,527233,"558.4"
"543","","California",6,2007,2007,"1 year",1,214,507542,"42.2"
"544","","California",6,2007,2007,"2 years",2,115,504843,"22.8"
"545","","California",6,2007,2007,"3 years",3,89,504736,"17.6"
"546","","California",6,2007,2007,"4 years",4,78,501389,"15.6"
"547","","California",6,2007,2007,"5 years",5,70,488049,"14.3"
"548","","California",6,2007,2007,"6 years",6,46,496704,"9.3"
"549","","California",6,2007,2007,"7 years",7,60,471369,"12.7"
"550","","California",6,2007,2007,"8 years",8,57,465455,"12.2"
"551","","California",6,2007,2007,"9 years",9,61,476719,"12.8"
"552","","California",6,2007,2007,"10 years",10,64,516348,"12.4"
"553","","California",6,2008,2008,"< 1 year",0,2814,529416,"531.5"
"554","","California",6,2008,2008,"1 year",1,189,517358,"36.5"
"555","","California",6,2008,2008,"2 years",2,116,501169,"23.1"
"556","","California",6,2008,2008,"3 years",3,80,507718,"15.8"
"557","","California",6,2008,2008,"4 years",4,77,505400,"15.2"
"558","","California",6,2008,2008,"5 years",5,69,496480,"13.9"
"559","","California",6,2008,2008,"6 years",6,46,483659,"9.5"
"560","","California",6,2008,2008,"7 years",7,52,500300,"10.4"
"561","","California",6,2008,2008,"8 years",8,55,471354,"11.7"
"562","","California",6,2008,2008,"9 years",9,43,471647,"9.1"
"563","","California",6,2008,2008,"10 years",10,50,506894,"9.9"
"564","","California",6,2009,2009,"< 1 year",0,2602,499021,"521.4"
"565","","California",6,2009,2009,"1 year",1,214,520305,"41.1"
"566","","California",6,2009,2009,"2 years",2,120,511650,"23.5"
"567","","California",6,2009,2009,"3 years",3,84,504382,"16.7"
"568","","California",6,2009,2009,"4 years",4,66,509363,"13.0"
"569","","California",6,2009,2009,"5 years",5,77,502260,"15.3"
"570","","California",6,2009,2009,"6 years",6,67,493659,"13.6"
"571","","California",6,2009,2009,"7 years",7,46,488466,"9.4"
"572","","California",6,2009,2009,"8 years",8,43,501541,"8.6"
"573","","California",6,2009,2009,"9 years",9,54,479541,"11.3"
"574","","California",6,2009,2009,"10 years",10,48,506250,"9.5"
"575","","California",6,2010,2010,"< 1 year",0,2420,494058,"489.8"
"576","","California",6,2010,2010,"1 year",1,171,497754,"34.4"
"577","","California",6,2010,2010,"2 years",2,111,516002,"21.5"
"578","","California",6,2010,2010,"3 years",3,84,516611,"16.3"
"579","","California",6,2010,2010,"4 years",4,73,506908,"14.4"
"580","","California",6,2010,2010,"5 years",5,48,505175,"9.5"
"581","","California",6,2010,2010,"6 years",6,62,500418,"12.4"
"582","","California",6,2010,2010,"7 years",7,50,497030,"10.1"
"583","","California",6,2010,2010,"8 years",8,37,493551,"7.5"
"584","","California",6,2010,2010,"9 years",9,44,509665,"8.6"
"585","","California",6,2010,2010,"10 years",10,45,511352,"8.8"
"586","","California",6,2011,2011,"< 1 year",0,2398,506265,"473.7"
"587","","California",6,2011,2011,"1 year",1,186,499727,"37.2"
"588","","California",6,2011,2011,"2 years",2,108,497749,"21.7"
"589","","California",6,2011,2011,"3 years",3,88,516629,"17.0"
"590","","California",6,2011,2011,"4 years",4,67,518416,"12.9"
"591","","California",6,2011,2011,"5 years",5,63,511265,"12.3"
"592","","California",6,2011,2011,"6 years",6,44,509232,"8.6"
"593","","California",6,2011,2011,"7 years",7,44,505153,"8.7"
"594","","California",6,2011,2011,"8 years",8,35,500701,"7.0"
"595","","California",6,2011,2011,"9 years",9,40,493576,"8.1"
"596","","California",6,2011,2011,"10 years",10,39,507906,"7.7"
"597","","California",6,2012,2012,"< 1 year",0,2246,510414,"440.0"
"598","","California",6,2012,2012,"1 year",1,160,519524,"30.8"
"599","","California",6,2012,2012,"2 years",2,105,497465,"21.1"
"600","","California",6,2012,2012,"3 years",3,78,497499,"15.7"
"601","","California",6,2012,2012,"4 years",4,70,516595,"13.6"
"602","","California",6,2012,2012,"5 years",5,38,517963,"7.3"
"603","","California",6,2012,2012,"6 years",6,50,510773,"9.8"
"604","","California",6,2012,2012,"7 years",7,41,508543,"8.1"
"605","","California",6,2012,2012,"8 years",8,41,504378,"8.1"
"606","","California",6,2012,2012,"9 years",9,45,500861,"9.0"
"607","","California",6,2012,2012,"10 years",10,37,493938,"7.5"
"608","","California",6,2013,2013,"< 1 year",0,2353,500877,"469.8"
"609","","California",6,2013,2013,"1 year",1,128,498516,"25.7"
"610","","California",6,2013,2013,"2 years",2,105,509293,"20.6"
"611","","California",6,2013,2013,"3 years",3,70,501235,"14.0"
"612","","California",6,2013,2013,"4 years",4,68,497615,"13.7"
"613","","California",6,2013,2013,"5 years",5,61,517021,"11.8"
"614","","California",6,2013,2013,"6 years",6,67,518927,"12.9"
"615","","California",6,2013,2013,"7 years",7,40,511546,"7.8"
"616","","California",6,2013,2013,"8 years",8,37,508981,"7.3"
"617","","California",6,2013,2013,"9 years",9,42,505705,"8.3"
"618","","California",6,2013,2013,"10 years",10,50,500678,"10.0"
"619","","California",6,2014,2014,"< 1 year",0,2163,502993,"430.0"
"620","","California",6,2014,2014,"1 year",1,142,504342,"28.2"
"621","","California",6,2014,2014,"2 years",2,107,496348,"21.6"
"622","","California",6,2014,2014,"3 years",3,58,510260,"11.4"
"623","","California",6,2014,2014,"4 years",4,52,501784,"10.4"
"624","","California",6,2014,2014,"5 years",5,50,497786,"10.0"
"625","","California",6,2014,2014,"6 years",6,50,516713,"9.7"
"626","","California",6,2014,2014,"7 years",7,41,518757,"7.9"
"627","","California",6,2014,2014,"8 years",8,46,511339,"9.0"
"628","","California",6,2014,2014,"9 years",9,34,509275,"6.7"
"629","","California",6,2014,2014,"10 years",10,43,505790,"8.5"
"630","","California",6,2015,2015,"< 1 year",0,2169,501336,"432.6"
"631","","California",6,2015,2015,"1 year",1,141,498608,"28.3"
"632","","California",6,2015,2015,"2 years",2,70,499945,"14.0"
"633","","California",6,2015,2015,"3 years",3,74,497601,"14.9"
"634","","California",6,2015,2015,"4 years",4,55,511262,"10.8"
"635","","California",6,2015,2015,"5 years",5,43,498846,"8.6"
"636","","California",6,2015,2015,"6 years",6,52,497399,"10.5"
"637","","California",6,2015,2015,"7 years",7,37,516567,"7.2"
"638","","California",6,2015,2015,"8 years",8,35,518139,"6.8"
"639","","California",6,2015,2015,"9 years",9,49,510921,"9.6"
"640","","California",6,2015,2015,"10 years",10,46,508861,"9.0"
"641","","California",6,2016,2016,"< 1 year",0,2057,498832,"412.4"
"642","","California",6,2016,2016,"1 year",1,152,499652,"30.4"
"643","","California",6,2016,2016,"2 years",2,94,495608,"19.0"
"644","","California",6,2016,2016,"3 years",3,86,498302,"17.3"
"645","","California",6,2016,2016,"4 years",4,65,494978,"13.1"
"646","","California",6,2016,2016,"5 years",5,42,509354,"8.2"
"647","","California",6,2016,2016,"6 years",6,55,498601,"11.0"
"648","","California",6,2016,2016,"7 years",7,50,497148,"10.1"
"649","","California",6,2016,2016,"8 years",8,57,516395,"11.0"
"650","","California",6,2016,2016,"9 years",9,49,518128,"9.5"
"651","","California",6,2016,2016,"10 years",10,44,510902,"8.6"
"652","","California",6,2017,2017,"< 1 year",0,1973,488479,"403.9"
"653","","California",6,2017,2017,"1 year",1,129,488722,"26.4"
"654","","California",6,2017,2017,"2 years",2,82,499430,"16.4"
"655","","California",6,2017,2017,"3 years",3,75,497302,"15.1"
"656","","California",6,2017,2017,"4 years",4,47,497580,"9.4"
"657","","California",6,2017,2017,"5 years",5,51,497091,"10.3"
"658","","California",6,2017,2017,"6 years",6,40,508274,"7.9"
"659","","California",6,2017,2017,"7 years",7,52,497240,"10.5"
"660","","California",6,2017,2017,"8 years",8,44,496344,"8.9"
"661","","California",6,2017,2017,"9 years",9,47,515403,"9.1"
"662","","California",6,2017,2017,"10 years",10,50,516564,"9.7"
"663","","Colorado",8,1999,1999,"< 1 year",0,416,60120,"691.9"
"664","","Colorado",8,1999,1999,"1 year",1,42,58306,"72.0"
"665","","Colorado",8,1999,1999,"2 years",2,20,57032,"35.1"
"666","","Colorado",8,1999,1999,"6 years",6,10,59556,"Unreliable"
"667","","Colorado",8,1999,1999,"7 years",7,10,62230,"Unreliable"
"668","","Colorado",8,1999,1999,"8 years",8,15,61497,"Unreliable"
"669","","Colorado",8,1999,1999,"9 years",9,10,62862,"Unreliable"
"670","","Colorado",8,1999,1999,"10 years",10,10,62349,"Unreliable"
"671","","Colorado",8,2000,2000,"< 1 year",0,404,60823,"664.2"
"672","","Colorado",8,2000,2000,"1 year",1,31,60036,"51.6"
"673","","Colorado",8,2000,2000,"2 years",2,22,58271,"37.8"
"674","","Colorado",8,2000,2000,"4 years",4,14,59555,"Unreliable"
"675","","Colorado",8,2000,2000,"10 years",10,10,63925,"Unreliable"
"676","","Colorado",8,2001,2001,"< 1 year",0,388,66788,"580.9"
"677","","Colorado",8,2001,2001,"1 year",1,29,62788,"46.2"
"678","","Colorado",8,2001,2001,"2 years",2,11,60607,"Unreliable"
"679","","Colorado",8,2001,2001,"3 years",3,13,59365,"Unreliable"
"680","","Colorado",8,2001,2001,"4 years",4,19,59681,"Unreliable"
"681","","Colorado",8,2001,2001,"6 years",6,12,60813,"Unreliable"
"682","","Colorado",8,2001,2001,"7 years",7,11,61099,"Unreliable"
"683","","Colorado",8,2001,2001,"10 years",10,15,64630,"Unreliable"
"684","","Colorado",8,2002,2002,"< 1 year",0,415,66280,"626.1"
"685","","Colorado",8,2002,2002,"1 year",1,28,66890,"41.9"
"686","","Colorado",8,2002,2002,"2 years",2,24,62750,"38.2"
"687","","Colorado",8,2002,2002,"3 years",3,16,60671,"Unreliable"
"688","","Colorado",8,2002,2002,"5 years",5,10,59928,"Unreliable"
"689","","Colorado",8,2002,2002,"9 years",9,10,62952,"Unreliable"
"690","","Colorado",8,2003,2003,"< 1 year",0,420,66624,"630.4"
"691","","Colorado",8,2003,2003,"1 year",1,31,66152,"46.9"
"692","","Colorado",8,2003,2003,"2 years",2,20,66388,"30.1"
"693","","Colorado",8,2003,2003,"3 years",3,18,62487,"Unreliable"
"694","","Colorado",8,2003,2003,"4 years",4,11,60691,"Unreliable"
"695","","Colorado",8,2003,2003,"6 years",6,11,60158,"Unreliable"
"696","","Colorado",8,2003,2003,"10 years",10,14,64298,"Unreliable"
"697","","Colorado",8,2004,2004,"< 1 year",0,434,66137,"656.2"
"698","","Colorado",8,2004,2004,"1 year",1,25,66275,"37.7"
"699","","Colorado",8,2004,2004,"2 years",2,15,65445,"Unreliable"
"700","","Colorado",8,2004,2004,"3 years",3,12,65766,"Unreliable"
"701","","Colorado",8,2004,2004,"7 years",7,10,60078,"Unreliable"
"702","","Colorado",8,2004,2004,"9 years",9,10,61077,"Unreliable"
